cricinfo_id,fetch_status,fetch_error,meta_full_name,meta_known_as,meta_country,meta_dob,meta_birthplace,meta_batting_style,batting_hand,meta_bowling_style,bowling_hand,bowling_type,meta_playing_role,fetched_at,name,full_name,country,dob,batting_style,bowling_style
52969,success,,Ramnaresh Ronnie Sarwan,Ramnaresh Sarwan,West Indies,1980-06-23,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:38:30.903319,Ramnaresh Sarwan,Ramnaresh Ronnie Sarwan,West Indies,1980-06-23,Right-hand bat,Legbreak
48122,success,,Russel Premakumaran Arnold,Russel Arnold,Sri Lanka,1973-10-25,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-09 18:38:32.3601,Russel Arnold,Russel Premakumaran Arnold,Sri Lanka,1973-10-25,Left-hand bat,Right-arm offbreak
38117,success,,Adam Craig Parore,Adam Parore,New Zealand,1971-01-23,,Right-hand bat,right,,,,,2026-06-09 18:38:33.817245,Adam Parore,Adam Craig Parore,New Zealand,1971-01-23,Right-hand bat,
321777,success,,David Andrew Miller,David Miller,South Africa,1989-06-10,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-09 18:38:35.172954,David Miller,David Andrew Miller,South Africa,1989-06-10,Left-hand bat,Right-arm offbreak
55988,success,,Mohammad Ashraful,Mohammad Ashraful,Bangladesh,1984-07-07,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:38:36.520356,Mohammad Ashraful,Mohammad Ashraful,Bangladesh,1984-07-07,Right-hand bat,Right-arm offbreak
51107,success,,Curtly Elconn Lynwall Ambrose,Curtly Ambrose,West Indies,1963-09-21,,Left-hand bat,left,Right-arm fast,right,pace,,2026-06-09 18:38:37.869396,Curtly Ambrose,Curtly Elconn Lynwall Ambrose,West Indies,1963-09-21,Left-hand bat,Right-arm fast
25913,success,,Mohammad Nabi,Mohammad Nabi,Afghanistan,1985-01-01,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:38:39.326177,Mohammad Nabi,Mohammad Nabi,Afghanistan,1985-01-01,Right-hand bat,Right-arm offbreak
277906,success,,Kane Stuart Williamson,Kane Williamson,New Zealand,1990-08-08,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:38:40.783496,Kane Williamson,Kane Stuart Williamson,New Zealand,1990-08-08,Right-hand bat,Right-arm offbreak
46592,success,,Makhaya Ntini,Makhaya Ntini,South Africa,1977-07-06,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-09 18:38:42.132587,Makhaya Ntini,Makhaya Ntini,South Africa,1977-07-06,Right-hand bat,Right-arm fast
45821,success,,Lance Klusener,Lance Klusener,South Africa,1971-09-04,,Left-hand bat,left,Right-arm fast-medium,right,pace,,2026-06-09 18:38:43.475973,Lance Klusener,Lance Klusener,South Africa,1971-09-04,Left-hand bat,Right-arm fast-medium
20372,success,,Alec James Stewart,Alec Stewart,England,1963-04-08,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:38:44.822979,Alec Stewart,Alec James Stewart,England,1963-04-08,Right-hand bat,Right-arm medium
37740,success,,Kyle David Mills,Kyle Mills,New Zealand,1979-03-15,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:38:46.169915,Kyle Mills,Kyle David Mills,New Zealand,1979-03-15,Right-hand bat,Right-arm fast-medium
303427,success,,Paul Robert Stirling,Paul Stirling,Ireland,1990-09-03,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:38:47.625793,Paul Stirling,Paul Robert Stirling,Ireland,1990-09-03,Right-hand bat,Right-arm offbreak
267192,success,,Steven Peter Devereux Smith,Steven Smith,Australia,1989-06-02,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-09 18:38:49.711876,Steven Smith,Steven Peter Devereux Smith,Australia,1989-06-02,Right-hand bat,Legbreak googly
51657,success,,Peter Jeffrey Leroy Dujon,Jeff Dujon,West Indies,1956-05-28,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:38:51.200808,Jeff Dujon,Peter Jeffrey Leroy Dujon,West Indies,1956-05-28,Right-hand bat,Right-arm medium
42628,success,,Saqlain Mushtaq,Saqlain Mushtaq,Pakistan,1976-12-29,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:38:52.65642,Saqlain Mushtaq,Saqlain Mushtaq,Pakistan,1976-12-29,Right-hand bat,Right-arm offbreak
5628,success,,Ian Andrew Healy,Ian Healy,Australia,1964-04-30,,Right-hand bat,right,,,,,2026-06-09 18:38:54.1132,Ian Healy,Ian Andrew Healy,Australia,1964-04-30,Right-hand bat,
28235,success,,Shikhar Dhawan,Shikhar Dhawan,India,1985-12-05,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-09 18:38:55.467907,Shikhar Dhawan,Shikhar Dhawan,India,1985-12-05,Left-hand bat,Right-arm offbreak
10617,success,,Stuart Christopher John Broad,Stuart Broad,England,1986-06-24,,Left-hand bat,left,Right-arm fast-medium,right,pace,,2026-06-09 18:38:57.124702,Stuart Broad,Stuart Christopher John Broad,England,1986-06-24,Left-hand bat,Right-arm fast-medium
233514,success,,Narangoda Liyanaarachchilage Thisara Chirantha Perera,Thisara Perera,Sri Lanka,1989-04-03,,Left-hand bat,left,Right-arm medium-fast,right,pace,,2026-06-09 18:38:58.781475,Thisara Perera,Narangoda Liyanaarachchilage Thisara Chirantha Perera,Sri Lanka,1989-04-03,Left-hand bat,Right-arm medium-fast
42423,success,,Rashid Latif,Rashid Latif,Pakistan,1968-10-14,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:39:01.077329,Rashid Latif,Rashid Latif,Pakistan,1968-10-14,Right-hand bat,Legbreak
388802,success,,Thomas William Maxwell Latham,Tom Latham,New Zealand,1992-04-02,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-09 18:39:02.533526,Tom Latham,Thomas William Maxwell Latham,New Zealand,1992-04-02,Left-hand bat,Right-arm medium
44716,success,,Allan Anthony Donald,Allan Donald,South Africa,1966-10-20,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-09 18:39:04.008344,Allan Donald,Allan Anthony Donald,South Africa,1966-10-20,Right-hand bat,Right-arm fast
51439,success,,Dwayne John Bravo,Dwayne Bravo,West Indies,1983-10-07,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:39:05.46472,Dwayne Bravo,Dwayne John Bravo,West Indies,1983-10-07,Right-hand bat,Right-arm medium
6044,success,,Dean Mervyn Jones,Dean Jones,Australia,1961-03-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:07.121509,Dean Jones,Dean Mervyn Jones,Australia,1961-03-24,Right-hand bat,Right-arm offbreak
55820,success,,Prosper Utseya,Prosper Utseya,Zimbabwe,1985-03-26,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:08.77822,Prosper Utseya,Prosper Utseya,Zimbabwe,1985-03-26,Right-hand bat,Right-arm offbreak
38970,success,,Aaqib Javed,Aaqib Javed,Pakistan,1972-08-05,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:39:10.234411,Aaqib Javed,Aaqib Javed,Pakistan,1972-08-05,Right-hand bat,Right-arm fast-medium
42655,success,,Shoaib Akhtar,Shoaib Akhtar,Pakistan,1975-08-13,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-09 18:39:11.584402,Shoaib Akhtar,Shoaib Akhtar,Pakistan,1975-08-13,Right-hand bat,Right-arm fast
41378,success,,Misbah-ul-Haq Khan Niazi,Misbah-ul-Haq,Pakistan,1974-05-28,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:39:13.040999,Misbah-ul-Haq,Misbah-ul-Haq Khan Niazi,Pakistan,1974-05-28,Right-hand bat,Legbreak
11728,success,,Alastair Nathan Cook,Alastair Cook,England,1984-12-25,,Left-hand bat,left,Right-arm slow,right,,,2026-06-09 18:39:14.386941,Alastair Cook,Alastair Nathan Cook,England,1984-12-25,Left-hand bat,Right-arm slow
244497,success,,Adil Usman Rashid,Adil Rashid,England,1988-02-17,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:39:15.739788,Adil Rashid,Adil Usman Rashid,England,1988-02-17,Right-hand bat,Legbreak
32345,success,,Bapu Krishnarao Venkatesh Prasad,Venkatesh Prasad,India,1969-08-05,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:39:17.090739,Venkatesh Prasad,Bapu Krishnarao Venkatesh Prasad,India,1969-08-05,Right-hand bat,Right-arm medium-fast
219889,success,,David Andrew Warner,David Warner,Australia,1986-10-27,,Left-hand bat,left,Legbreak,,spin,,2026-06-09 18:39:18.546354,David Warner,David Andrew Warner,Australia,1986-10-27,Left-hand bat,Legbreak
9062,success,,Ian Ronald Bell,Ian Bell,England,1982-04-11,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:39:20.002287,Ian Bell,Ian Ronald Bell,England,1982-04-11,Right-hand bat,Right-arm medium
5616,success,,Matthew Lawrence Hayden,Matthew Hayden,Australia,1971-10-29,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-09 18:39:21.458797,Matthew Hayden,Matthew Lawrence Hayden,Australia,1971-10-29,Left-hand bat,Right-arm medium
379143,success,,Quinton de Kock,Quinton de Kock,South Africa,1992-12-17,,Left-hand bat,left,,,,,2026-06-09 18:39:23.115225,Quinton de Kock,Quinton de Kock,South Africa,1992-12-17,Left-hand bat,
232364,success,,Timothy Grant Southee,Tim Southee,New Zealand,1988-12-11,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:39:24.460495,Tim Southee,Timothy Grant Southee,New Zealand,1988-12-11,Right-hand bat,Right-arm medium-fast
38062,success,,Jacob David Philip Oram,Jacob Oram,New Zealand,1978-07-28,,Left-hand bat,left,Right-arm fast-medium,right,pace,,2026-06-09 18:39:25.916952,Jacob Oram,Jacob David Philip Oram,New Zealand,1978-07-28,Left-hand bat,Right-arm fast-medium
13411,success,,Darren Gough,Darren Gough,England,1970-09-18,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:39:27.266657,Darren Gough,Darren Gough,England,1970-09-18,Right-hand bat,Right-arm fast-medium
52347,success,,Augustine Lawrence Logie,Gus Logie,West Indies,1960-09-28,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:28.756676,Gus Logie,Augustine Lawrence Logie,West Indies,1960-09-28,Right-hand bat,Right-arm offbreak
348034,success,,George Henry Dockrell,George Dockrell,Ireland,1992-07-22,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-09 18:39:30.212991,George Dockrell,George Henry Dockrell,Ireland,1992-07-22,Right-hand bat,Slow left-arm orthodox
41028,success,,Kamran Akmal,Kamran Akmal,Pakistan,1982-01-13,,Right-hand bat,right,,,,,2026-06-09 18:39:31.565642,Kamran Akmal,Kamran Akmal,Pakistan,1982-01-13,Right-hand bat,
300628,success,,Lokuge Dinesh Chandimal,Dinesh Chandimal,Sri Lanka,1989-11-18,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:33.022078,Dinesh Chandimal,Lokuge Dinesh Chandimal,Sri Lanka,1989-11-18,Right-hand bat,Right-arm offbreak
38967,success,,Mohammad Aamer Sohail Ali,Aamer Sohail,Pakistan,1966-09-14,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-09 18:39:34.457048,Aamer Sohail,Mohammad Aamer Sohail Ali,Pakistan,1966-09-14,Left-hand bat,Slow left-arm orthodox
629074,success,,Balapuwaduge Kusal Gimhan Mendis,Kusal Mendis,Sri Lanka,1995-02-02,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:39:35.913297,Kusal Mendis,Balapuwaduge Kusal Gimhan Mendis,Sri Lanka,1995-02-02,Right-hand bat,Legbreak
56283,success,,Abdur Razzak,Abdur Razzak,Bangladesh,1982-06-15,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-09 18:39:37.369568,Abdur Razzak,Abdur Razzak,Bangladesh,1982-06-15,Left-hand bat,Slow left-arm orthodox
24605,success,,Kevin Joseph O'Brien,Kevin O'Brien,Ireland,1984-03-04,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:39:38.721845,Kevin O'Brien,Kevin Joseph O'Brien,Ireland,1984-03-04,Right-hand bat,Right-arm medium-fast
6033,success,,Mitchell Guy Johnson,Mitchell Johnson,Australia,1981-11-02,,Left-hand bat,left,Left-arm fast,left,pace,,2026-06-09 18:39:40.177707,Mitchell Johnson,Mitchell Guy Johnson,Australia,1981-11-02,Left-hand bat,Left-arm fast
299572,success,,Sikandar Raza Butt,Sikandar Raza,Zimbabwe,1986-04-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:41.634263,Sikandar Raza,Sikandar Raza Butt,Zimbabwe,1986-04-24,Right-hand bat,Right-arm offbreak
33975,success,,Ravishankar Jayadritha Shastri,Ravi Shastri,India,1962-05-27,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-09 18:39:43.3555,Ravi Shastri,Ravishankar Jayadritha Shastri,India,1962-05-27,Right-hand bat,Slow left-arm orthodox
581379,success,,Shai Diego Hope,Shai Hope,West Indies,1993-11-10,,Right-hand bat,right,,,,,2026-06-09 18:39:44.812678,Shai Hope,Shai Diego Hope,West Indies,1993-11-10,Right-hand bat,
55805,success,,Tatenda Taibu,Tatenda Taibu,Zimbabwe,1983-05-14,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:39:46.469433,Tatenda Taibu,Tatenda Taibu,Zimbabwe,1983-05-14,Right-hand bat,Right-arm medium
325026,success,,Glenn James Maxwell,Glenn Maxwell,Australia,1988-10-14,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:39:47.925931,Glenn Maxwell,Glenn James Maxwell,Australia,1988-10-14,Right-hand bat,Right-arm offbreak
38757,success,,John Geoffrey Wright,John Wright,New Zealand,1954-07-05,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-09 18:39:49.382343,John Wright,John Geoffrey Wright,New Zealand,1954-07-05,Left-hand bat,Right-arm medium
24611,success,,William Thomas Stuart Porterfield,William Porterfield,Ireland,1984-09-06,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-09 18:39:50.725332,William Porterfield,William Thomas Stuart Porterfield,Ireland,1984-09-06,Left-hand bat,Right-arm offbreak
49005,success,,Asanka Pradeep Gurusinha,Asanka Gurusinha,Sri Lanka,1966-09-16,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-09 18:39:52.075063,Asanka Gurusinha,Asanka Pradeep Gurusinha,Sri Lanka,1966-09-16,Left-hand bat,Right-arm medium
48835,success,,Congenige Randhi Dilhara Fernando,Dilhara Fernando,Sri Lanka,1979-07-19,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:39:53.531619,Dilhara Fernando,Congenige Randhi Dilhara Fernando,Sri Lanka,1979-07-19,Right-hand bat,Right-arm fast-medium
55848,success,,Guy James Whittall,Guy Whittall,Zimbabwe,1972-09-05,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:39:54.878268,Guy Whittall,Guy James Whittall,Zimbabwe,1972-09-05,Right-hand bat,Right-arm medium
52199,success,,Ridley Detamore Jacobs,Ridley Jacobs,West Indies,1967-11-26,,Left-hand bat,left,,,,,2026-06-09 18:39:56.334408,Ridley Jacobs,Ridley Detamore Jacobs,West Indies,1967-11-26,Left-hand bat,
48369,success,,Umagiliya Durage Upul Chandana,Upul Chandana,Sri Lanka,1972-05-07,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:39:57.683553,Upul Chandana,Umagiliya Durage Upul Chandana,Sri Lanka,1972-05-07,Right-hand bat,Legbreak
5334,success,,Aaron James Finch,Aaron Finch,Australia,1986-11-17,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-09 18:39:59.140082,Aaron Finch,Aaron James Finch,Australia,1986-11-17,Right-hand bat,Slow left-arm orthodox
34103,success,,Krishnamachari Srikkanth,Kris Srikkanth,India,1959-12-21,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:00.822252,Kris Srikkanth,Krishnamachari Srikkanth,India,1959-12-21,Right-hand bat,Right-arm offbreak
348144,success,,Mohammad Babar Azam,Babar Azam,Pakistan,1994-10-15,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:02.278736,Babar Azam,Mohammad Babar Azam,Pakistan,1994-10-15,Right-hand bat,Right-arm offbreak
41316,success,,Mushtaq Ahmed,Mushtaq Ahmed,Pakistan,1970-06-28,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-09 18:40:04.148444,Mushtaq Ahmed,Mushtaq Ahmed,Pakistan,1970-06-28,Right-hand bat,Legbreak googly
39024,success,,Azhar Mahmood Sagar,Azhar Mahmood,Pakistan,1975-02-28,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:40:05.504781,Azhar Mahmood,Azhar Mahmood Sagar,Pakistan,1975-02-28,Right-hand bat,Right-arm fast-medium
44828,success,,Francois du Plessis,Faf du Plessis,South Africa,1984-07-13,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:40:07.562021,Faf du Plessis,Francois du Plessis,South Africa,1984-07-13,Right-hand bat,Legbreak
36622,success,,Martin David Crowe,Martin Crowe,New Zealand,1962-09-22,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:40:08.916283,Martin Crowe,Martin David Crowe,New Zealand,1962-09-22,Right-hand bat,Right-arm medium
52934,success,,Philip Verant Simmons,Phil Simmons,West Indies,1963-04-18,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:40:10.266061,Phil Simmons,Philip Verant Simmons,West Indies,1963-04-18,Right-hand bat,Right-arm medium
559066,success,,Inderbir Singh Sodhi,Ish Sodhi,New Zealand,1992-10-31,,Right-hand bat,right,Legbreak,,spin,,2026-06-09 18:40:11.72233,Ish Sodhi,Inderbir Singh Sodhi,New Zealand,1992-10-31,Right-hand bat,Legbreak
12856,success,,Andrew Flintoff,Andrew Flintoff,England,1977-12-06,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-09 18:40:13.17805,Andrew Flintoff,Andrew Flintoff,England,1977-12-06,Right-hand bat,Right-arm fast-medium
48469,success,,Handunnettige Deepthi Priyantha Kumar Dharmasena,Kumar Dharmasena,Sri Lanka,1971-04-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:14.634322,Kumar Dharmasena,Handunnettige Deepthi Priyantha Kumar Dharmasena,Sri Lanka,1971-04-24,Right-hand bat,Right-arm offbreak
272279,success,,Nathan Michael Lyon,Nathan Lyon,Australia,1987-11-20,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:15.98442,Nathan Lyon,Nathan Michael Lyon,Australia,1987-11-20,Right-hand bat,Right-arm offbreak
31036,success,,Nayan Ramlal Mongia,Nayan Mongia,India,1969-12-19,,Right-hand bat,right,,,,,2026-06-09 18:40:17.440854,Nayan Mongia,Nayan Ramlal Mongia,India,1969-12-19,Right-hand bat,
25490,success,,Richard Douglas Berrington,Richie Berrington,Scotland,1987-04-03,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:40:18.89726,Richie Berrington,Richard Douglas Berrington,Scotland,1987-04-03,Right-hand bat,Right-arm medium-fast
52917,success,,Denesh Ramdin,Denesh Ramdin,West Indies,1985-03-13,,Right-hand bat,right,,,,,2026-06-09 18:40:20.415867,Denesh Ramdin,Denesh Ramdin,West Indies,1985-03-13,Right-hand bat,
6551,success,,Craig John McDermott,Craig McDermott,Australia,1965-04-14,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-09 18:40:21.872037,Craig McDermott,Craig John McDermott,Australia,1965-04-14,Right-hand bat,Right-arm fast
44489,success,,Daryll John Cullinan,Daryll Cullinan,South Africa,1967-03-04,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:23.328525,Daryll Cullinan,Daryll John Cullinan,South Africa,1967-03-04,Right-hand bat,Right-arm offbreak
625371,success,,Hardik Himanshu Pandya,Hardik Pandya,India,1993-10-11,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:40:24.785808,Hardik Pandya,Hardik Himanshu Pandya,India,1993-10-11,Right-hand bat,Right-arm medium-fast
391485,success,,Jason Omar Holder,Jason Holder,West Indies,1991-11-05,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:40:26.241967,Jason Holder,Jason Omar Holder,West Indies,1991-11-05,Right-hand bat,Right-arm medium-fast
502714,success,,Mitchell Josef Santner,Mitchell Santner,New Zealand,1992-02-05,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-09 18:40:27.587506,Mitchell Santner,Mitchell Josef Santner,New Zealand,1992-02-05,Left-hand bat,Slow left-arm orthodox
8917,success,,Moeen Munir Ali,Moeen Ali,England,1987-06-18,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-09 18:40:29.444401,Moeen Ali,Moeen Munir Ali,England,1987-06-18,Left-hand bat,Right-arm offbreak
19296,success,,Kevin Peter Pietersen,Kevin Pietersen,England,1980-06-27,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:31.501415,Kevin Pietersen,Kevin Peter Pietersen,England,1980-06-27,Right-hand bat,Right-arm offbreak
52419,success,,Malcolm Denzil Marshall,Malcolm Marshall,West Indies,1958-04-18,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-09 18:40:32.957681,Malcolm Marshall,Malcolm Denzil Marshall,West Indies,1958-04-18,Right-hand bat,Right-arm fast
34028,success,,Navjot Singh Sidhu,Navjot Sidhu,India,1963-10-20,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-09 18:40:34.650344,Navjot Sidhu,Navjot Singh Sidhu,India,1963-10-20,Right-hand bat,Right-arm medium
34059,success,,Rabindra Ramanarayan Singh,Robin Singh,India,1963-09-14,,Left-hand bat,left,Right-arm medium-fast,right,pace,,2026-06-09 18:40:36.106654,Robin Singh,Rabindra Ramanarayan Singh,India,1963-09-14,Left-hand bat,Right-arm medium-fast
24705,success,,Thomas Odoyo Migai,Thomas Odoyo,Kenya,1978-05-12,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-09 18:40:37.458421,Thomas Odoyo,Thomas Odoyo Migai,Kenya,1978-05-12,Right-hand bat,Right-arm medium-fast
24728,success,,Stephen Ogonji Tikolo,Steve Tikolo,Kenya,1971-06-25,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-09 18:40:38.806033,Steve Tikolo,Stephen Ogonji Tikolo,Kenya,1971-06-25,Right-hand bat,Right-arm offbreak
